instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,gap_vs_first
Instances/Instances 3/rat783_09.gt,782,10.0,86400.0,PTVRP,715764.0,453,13,0.0034,,,,,,,,,,,
Instances/Instances 3/rat783_09.gt,782,10.0,86400.0,PTVRP_CONT,715764.0,453,13,0.0047,,,,,,0,,0,,,0.0
Instances/Instances 3/rat783_09.gt,782,10.0,86400.0,PTVRP_CONT_FIX,715764.0,453,13,0.0036,,,,,,0,,0,,,0.0
Instances/Instances 3/rat783_09.gt,782,10.0,86400.0,PTVRP_LAYERED,715764.0,453,13,0.0056,1993,136,15,82197,105.111,,,,,,0.0
Instances/Instances 3/rat783_09.gt,782,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,715764.0,453,13,0.006,1993,148,15,93114,119.072,,0,0,3940,0,0.0
Instances/Instances 3/rat783_10.gt,782,10.0,86400.0,PTVRP,724694.0,432,14,0.0032,,,,,,,,,,,
Instances/Instances 3/rat783_10.gt,782,10.0,86400.0,PTVRP_CONT,724694.0,432,14,0.0047,,,,,,0,,0,,,0.0
Instances/Instances 3/rat783_10.gt,782,10.0,86400.0,PTVRP_CONT_FIX,724694.0,432,14,0.0033,,,,,,0,,0,,,0.0
Instances/Instances 3/rat783_10.gt,782,10.0,86400.0,PTVRP_LAYERED,724694.0,432,14,0.0054,1993,133,15,81907,104.74,,,,,,0.0
Instances/Instances 3/rat783_10.gt,782,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,724694.0,432,14,0.0059,1993,142,15,93068,119.013,,0,0,4036,0,0.0
Instances/Instances 3/rat99_01.gt,98,10.0,86400.0,PTVRP,30816.0,69,7,0.0017,,,,,,,,,,,
Instances/Instances 3/rat99_01.gt,98,10.0,86400.0,PTVRP_CONT,30816.0,69,7,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_01.gt,98,10.0,86400.0,PTVRP_CONT_FIX,30816.0,69,7,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_01.gt,98,10.0,86400.0,PTVRP_LAYERED,30816.0,69,7,0.002,221,121,8,8332,85.0204,,,,,,0.0
Instances/Instances 3/rat99_01.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,30816.0,69,7,0.002,221,124,8,8569,87.4388,,0,0,89,0,0.0
Instances/Instances 3/rat99_02.gt,98,10.0,86400.0,PTVRP,30976.0,74,7,0.0017,,,,,,,,,,,
Instances/Instances 3/rat99_02.gt,98,10.0,86400.0,PTVRP_CONT,30976.0,74,7,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_02.gt,98,10.0,86400.0,PTVRP_CONT_FIX,30976.0,74,7,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_02.gt,98,10.0,86400.0,PTVRP_LAYERED,30976.0,74,7,0.0023,230,121,8,8611,87.8673,,,,,,0.0
Instances/Instances 3/rat99_02.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,30976.0,74,7,0.0023,230,125,8,8867,90.4796,,0,0,108,0,0.0
Instances/Instances 3/rat99_03.gt,98,10.0,86400.0,PTVRP,35851.0,67,11,0.002,,,,,,,,,,,
Instances/Instances 3/rat99_03.gt,98,10.0,86400.0,PTVRP_CONT,35851.0,67,11,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_03.gt,98,10.0,86400.0,PTVRP_CONT_FIX,35851.0,67,11,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_03.gt,98,10.0,86400.0,PTVRP_LAYERED,35851.0,67,11,0.0021,253,136,11,8701,88.7857,,,,,,0.0
Instances/Instances 3/rat99_03.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,35851.0,67,11,0.002,253,137,11,8967,91.5,,0,0,103,0,0.0
Instances/Instances 3/rat99_04.gt,98,10.0,86400.0,PTVRP,36989.0,63,9,0.0019,,,,,,,,,,,
Instances/Instances 3/rat99_04.gt,98,10.0,86400.0,PTVRP_CONT,36989.0,63,9,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_04.gt,98,10.0,86400.0,PTVRP_CONT_FIX,36989.0,63,9,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_04.gt,98,10.0,86400.0,PTVRP_LAYERED,36989.0,63,9,0.0021,251,131,9,9072,92.5714,,,,,,0.0
Instances/Instances 3/rat99_04.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,36989.0,63,9,0.0021,251,133,9,9390,95.8163,,0,0,112,0,0.0
Instances/Instances 3/rat99_05.gt,98,10.0,86400.0,PTVRP,32166.0,72,7,0.0018,,,,,,,,,,,
Instances/Instances 3/rat99_05.gt,98,10.0,86400.0,PTVRP_CONT,32166.0,72,7,0.002,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_05.gt,98,10.0,86400.0,PTVRP_CONT_FIX,32166.0,72,7,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_05.gt,98,10.0,86400.0,PTVRP_LAYERED,32166.0,72,7,0.0021,235,128,9,8520,86.9388,,,,,,0.0
Instances/Instances 3/rat99_05.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,32166.0,72,7,0.0022,235,130,9,8763,89.4184,,0,0,95,0,0.0
Instances/Instances 3/rat99_06.gt,98,10.0,86400.0,PTVRP,37249.0,69,9,0.002,,,,,,,,,,,
Instances/Instances 3/rat99_06.gt,98,10.0,86400.0,PTVRP_CONT,37249.0,69,9,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_06.gt,98,10.0,86400.0,PTVRP_CONT_FIX,37249.0,69,9,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_06.gt,98,10.0,86400.0,PTVRP_LAYERED,37249.0,69,9,0.002,260,128,10,9307,94.9694,,,,,,0.0
Instances/Instances 3/rat99_06.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,37249.0,69,9,0.002,260,131,10,9634,98.3061,,0,0,109,0,0.0
Instances/Instances 3/rat99_07.gt,98,10.0,86400.0,PTVRP,36012.0,63,10,0.0018,,,,,,,,,,,
Instances/Instances 3/rat99_07.gt,98,10.0,86400.0,PTVRP_CONT,36012.0,63,10,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_07.gt,98,10.0,86400.0,PTVRP_CONT_FIX,36012.0,63,10,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_07.gt,98,10.0,86400.0,PTVRP_LAYERED,36012.0,63,10,0.002,258,133,10,9148,93.3469,,,,,,0.0
Instances/Instances 3/rat99_07.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,36012.0,63,10,0.0021,258,135,10,9464,96.5714,,0,0,116,0,0.0
Instances/Instances 3/rat99_08.gt,98,10.0,86400.0,PTVRP,34923.0,67,11,0.0018,,,,,,,,,,,
Instances/Instances 3/rat99_08.gt,98,10.0,86400.0,PTVRP_CONT,34923.0,67,11,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_08.gt,98,10.0,86400.0,PTVRP_CONT_FIX,34923.0,67,11,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_08.gt,98,10.0,86400.0,PTVRP_LAYERED,34923.0,68,11,0.0021,255,136,11,9415,96.0714,,,,,,0.0
Instances/Instances 3/rat99_08.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,34923.0,68,11,0.002,255,141,11,9765,99.6429,,0,0,115,0,0.0
Instances/Instances 3/rat99_09.gt,98,10.0,86400.0,PTVRP,36927.0,74,9,0.0018,,,,,,,,,,,
Instances/Instances 3/rat99_09.gt,98,10.0,86400.0,PTVRP_CONT,36927.0,74,9,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_09.gt,98,10.0,86400.0,PTVRP_CONT_FIX,36927.0,74,9,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_09.gt,98,10.0,86400.0,PTVRP_LAYERED,36927.0,74,9,0.0019,259,132,11,9226,94.1429,,,,,,0.0
Instances/Instances 3/rat99_09.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,36927.0,74,9,0.002,259,136,11,9538,97.3265,,0,0,107,0,0.0
Instances/Instances 3/rat99_10.gt,98,10.0,86400.0,PTVRP,31864.0,63,8,0.0018,,,,,,,,,,,
Instances/Instances 3/rat99_10.gt,98,10.0,86400.0,PTVRP_CONT,31864.0,63,8,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_10.gt,98,10.0,86400.0,PTVRP_CONT_FIX,31864.0,63,8,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rat99_10.gt,98,10.0,86400.0,PTVRP_LAYERED,31864.0,63,8,0.002,225,122,8,8293,84.6224,,,,,,0.0
Instances/Instances 3/rat99_10.gt,98,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,31864.0,63,8,0.002,225,125,8,8525,86.9898,,0,0,93,0,0.0
Instances/Instances 3/rd100_01.gt,99,10.0,86400.0,PTVRP,201225.0,63,9,0.0018,,,,,,,,,,,
Instances/Instances 3/rd100_01.gt,99,10.0,86400.0,PTVRP_CONT,201225.0,63,9,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_01.gt,99,10.0,86400.0,PTVRP_CONT_FIX,201225.0,63,9,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_01.gt,99,10.0,86400.0,PTVRP_LAYERED,201225.0,63,9,0.0019,220,49,9,3402,34.3636,,,,,,0.0
Instances/Instances 3/rd100_01.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,201225.0,63,9,0.0019,220,56,9,3792,38.303,,0,0,149,0,0.0
Instances/Instances 3/rd100_02.gt,99,10.0,86400.0,PTVRP,212931.0,69,8,0.0018,,,,,,,,,,,
Instances/Instances 3/rd100_02.gt,99,10.0,86400.0,PTVRP_CONT,212931.0,69,8,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_02.gt,99,10.0,86400.0,PTVRP_CONT_FIX,212931.0,69,8,0.002,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_02.gt,99,10.0,86400.0,PTVRP_LAYERED,212931.0,69,8,0.0021,233,50,10,3625,36.6162,,,,,,0.0
Instances/Instances 3/rd100_02.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,212931.0,69,8,0.0022,233,56,10,4036,40.7677,,0,0,151,0,0.0
Instances/Instances 3/rd100_03.gt,99,10.0,86400.0,PTVRP,239007.0,66,13,0.0018,,,,,,,,,,,
Instances/Instances 3/rd100_03.gt,99,10.0,86400.0,PTVRP_CONT,239007.0,66,13,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_03.gt,99,10.0,86400.0,PTVRP_CONT_FIX,239007.0,66,13,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_03.gt,99,10.0,86400.0,PTVRP_LAYERED,239007.0,66,13,0.0019,257,52,13,3795,38.3333,,,,,,0.0
Instances/Instances 3/rd100_03.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,239007.0,66,13,0.0019,257,57,13,4214,42.5657,,0,0,154,0,0.0
Instances/Instances 3/rd100_04.gt,99,10.0,86400.0,PTVRP,229960.0,63,12,0.0019,,,,,,,,,,,
Instances/Instances 3/rd100_04.gt,99,10.0,86400.0,PTVRP_CONT,229960.0,63,12,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_04.gt,99,10.0,86400.0,PTVRP_CONT_FIX,229960.0,63,12,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_04.gt,99,10.0,86400.0,PTVRP_LAYERED,229960.0,64,12,0.0019,251,50,12,3656,36.9293,,,,,,0.0
Instances/Instances 3/rd100_04.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,229960.0,64,12,0.002,251,54,12,4077,41.1818,,0,0,155,0,0.0
Instances/Instances 3/rd100_05.gt,99,10.0,86400.0,PTVRP,231324.0,75,8,0.0017,,,,,,,,,,,
Instances/Instances 3/rd100_05.gt,99,10.0,86400.0,PTVRP_CONT,231324.0,75,8,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_05.gt,99,10.0,86400.0,PTVRP_CONT_FIX,231324.0,75,8,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_05.gt,99,10.0,86400.0,PTVRP_LAYERED,231324.0,75,8,0.0019,252,52,11,3752,37.899,,,,,,0.0
Instances/Instances 3/rd100_05.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,231324.0,75,8,0.0024,252,58,11,4211,42.5354,,0,0,154,0,0.0
Instances/Instances 3/rd100_06.gt,99,10.0,86400.0,PTVRP,241404.0,71,9,0.0017,,,,,,,,,,,
Instances/Instances 3/rd100_06.gt,99,10.0,86400.0,PTVRP_CONT,241404.0,71,9,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_06.gt,99,10.0,86400.0,PTVRP_CONT_FIX,241404.0,71,9,0.002,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_06.gt,99,10.0,86400.0,PTVRP_LAYERED,241404.0,71,9,0.0018,258,51,9,3803,38.4141,,,,,,0.0
Instances/Instances 3/rd100_06.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,241404.0,71,9,0.0021,258,58,9,4261,43.0404,,0,0,168,0,0.0
Instances/Instances 3/rd100_07.gt,99,10.0,86400.0,PTVRP,245382.0,70,16,0.0017,,,,,,,,,,,
Instances/Instances 3/rd100_07.gt,99,10.0,86400.0,PTVRP_CONT,245382.0,70,16,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_07.gt,99,10.0,86400.0,PTVRP_CONT_FIX,245382.0,70,16,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_07.gt,99,10.0,86400.0,PTVRP_LAYERED,245382.0,70,16,0.0019,265,53,16,3892,39.3131,,,,,,0.0
Instances/Instances 3/rd100_07.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,245382.0,70,16,0.0022,265,61,16,4361,44.0505,,0,0,172,0,0.0
Instances/Instances 3/rd100_08.gt,99,10.0,86400.0,PTVRP,238446.0,73,11,0.0018,,,,,,,,,,,
Instances/Instances 3/rd100_08.gt,99,10.0,86400.0,PTVRP_CONT,238446.0,73,11,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_08.gt,99,10.0,86400.0,PTVRP_CONT_FIX,238446.0,73,11,0.0023,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_08.gt,99,10.0,86400.0,PTVRP_LAYERED,238446.0,73,11,0.0019,263,52,11,3791,38.2929,,,,,,0.0
Instances/Instances 3/rd100_08.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,238446.0,73,11,0.0029,263,57,11,4265,43.0808,,0,0,166,0,0.0
Instances/Instances 3/rd100_09.gt,99,10.0,86400.0,PTVRP,240387.0,68,8,0.0018,,,,,,,,,,,
Instances/Instances 3/rd100_09.gt,99,10.0,86400.0,PTVRP_CONT,240387.0,68,8,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_09.gt,99,10.0,86400.0,PTVRP_CONT_FIX,240387.0,68,8,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_09.gt,99,10.0,86400.0,PTVRP_LAYERED,240387.0,68,8,0.0021,262,52,9,3746,37.8384,,,,,,0.0
Instances/Instances 3/rd100_09.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,240387.0,68,8,0.002,262,57,9,4191,42.3333,,0,0,163,0,0.0
Instances/Instances 3/rd100_10.gt,99,10.0,86400.0,PTVRP,200465.0,61,9,0.002,,,,,,,,,,,
Instances/Instances 3/rd100_10.gt,99,10.0,86400.0,PTVRP_CONT,200465.0,61,9,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_10.gt,99,10.0,86400.0,PTVRP_CONT_FIX,200465.0,61,9,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 3/rd100_10.gt,99,10.0,86400.0,PTVRP_LAYERED,200465.0,61,9,0.0018,214,50,9,3455,34.899,,,,,,0.0
Instances/Instances 3/rd100_10.gt,99,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,200465.0,61,9,0.0019,214,52,9,3835,38.7374,,0,0,154,0,0.0
Instances/Instances 3/rd400_01.gt,399,10.0,86400.0,PTVRP,851551.0,241,15,0.0026,,,,,,,,,,,
Instances/Instances 3/rd400_01.gt,399,10.0,86400.0,PTVRP_CONT,851551.0,241,15,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_01.gt,399,10.0,86400.0,PTVRP_CONT_FIX,851551.0,241,15,0.0024,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_01.gt,399,10.0,86400.0,PTVRP_LAYERED,851551.0,241,15,0.003,1000,69,15,20656,51.7694,,,,,,0.0
Instances/Instances 3/rd400_01.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,851551.0,241,15,0.0032,1000,80,15,24464,61.3133,,0,0,1417,0,0.0
Instances/Instances 3/rd400_02.gt,399,10.0,86400.0,PTVRP,834873.0,252,12,0.0025,,,,,,,,,,,
Instances/Instances 3/rd400_02.gt,399,10.0,86400.0,PTVRP_CONT,834873.0,252,12,0.0027,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_02.gt,399,10.0,86400.0,PTVRP_CONT_FIX,834873.0,252,12,0.0026,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_02.gt,399,10.0,86400.0,PTVRP_LAYERED,834873.0,252,12,0.003,1012,75,13,20945,52.4937,,,,,,0.0
Instances/Instances 3/rd400_02.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,834873.0,252,12,0.0031,1012,87,13,24801,62.1579,,0,0,1387,0,0.0
Instances/Instances 3/rd400_03.gt,399,10.0,86400.0,PTVRP,850403.0,238,13,0.0023,,,,,,,,,,,
Instances/Instances 3/rd400_03.gt,399,10.0,86400.0,PTVRP_CONT,850403.0,238,13,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_03.gt,399,10.0,86400.0,PTVRP_CONT_FIX,850403.0,238,13,0.0025,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_03.gt,399,10.0,86400.0,PTVRP_LAYERED,850403.0,238,13,0.0031,1016,70,13,20863,52.2882,,,,,,0.0
Instances/Instances 3/rd400_03.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,850403.0,238,13,0.003,1016,80,13,24710,61.9298,,0,0,1396,0,0.0
Instances/Instances 3/rd400_04.gt,399,10.0,86400.0,PTVRP,818097.0,242,13,0.0026,,,,,,,,,,,
Instances/Instances 3/rd400_04.gt,399,10.0,86400.0,PTVRP_CONT,818097.0,242,13,0.0026,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_04.gt,399,10.0,86400.0,PTVRP_CONT_FIX,818097.0,242,13,0.0026,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_04.gt,399,10.0,86400.0,PTVRP_LAYERED,818097.0,242,13,0.0033,964,68,13,20351,51.005,,,,,,0.0
Instances/Instances 3/rd400_04.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,818097.0,242,13,0.0032,964,74,13,23991,60.1278,,0,0,1371,0,0.0
Instances/Instances 3/rd400_05.gt,399,10.0,86400.0,PTVRP,892389.0,243,14,0.003,,,,,,,,,,,
Instances/Instances 3/rd400_05.gt,399,10.0,86400.0,PTVRP_CONT,892389.0,243,14,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_05.gt,399,10.0,86400.0,PTVRP_CONT_FIX,892389.0,243,14,0.0023,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_05.gt,399,10.0,86400.0,PTVRP_LAYERED,892389.0,243,14,0.0034,1072,72,14,21372,53.5639,,,,,,0.0
Instances/Instances 3/rd400_05.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,892389.0,243,14,0.0035,1072,84,14,25370,63.584,,0,0,1406,0,0.0
Instances/Instances 3/rd400_06.gt,399,10.0,86400.0,PTVRP,852932.0,239,14,0.0027,,,,,,,,,,,
Instances/Instances 3/rd400_06.gt,399,10.0,86400.0,PTVRP_CONT,852932.0,239,14,0.003,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_06.gt,399,10.0,86400.0,PTVRP_CONT_FIX,852932.0,239,14,0.0027,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_06.gt,399,10.0,86400.0,PTVRP_LAYERED,852932.0,239,14,0.0031,1030,73,14,21048,52.7519,,,,,,0.0
Instances/Instances 3/rd400_06.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,852932.0,239,14,0.0031,1030,85,14,24990,62.6316,,0,0,1408,0,0.0
Instances/Instances 3/rd400_07.gt,399,10.0,86400.0,PTVRP,871332.0,235,15,0.0024,,,,,,,,,,,
Instances/Instances 3/rd400_07.gt,399,10.0,86400.0,PTVRP_CONT,871332.0,235,15,0.0027,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_07.gt,399,10.0,86400.0,PTVRP_CONT_FIX,871332.0,235,15,0.0025,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_07.gt,399,10.0,86400.0,PTVRP_LAYERED,871332.0,235,15,0.0029,1022,68,15,20691,51.8571,,,,,,0.0
Instances/Instances 3/rd400_07.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,871332.0,235,15,0.0032,1022,80,15,24511,61.4311,,0,0,1362,0,0.0
Instances/Instances 3/rd400_08.gt,399,10.0,86400.0,PTVRP,878797.0,233,16,0.0024,,,,,,,,,,,
Instances/Instances 3/rd400_08.gt,399,10.0,86400.0,PTVRP_CONT,878797.0,233,16,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_08.gt,399,10.0,86400.0,PTVRP_CONT_FIX,878797.0,233,16,0.0024,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_08.gt,399,10.0,86400.0,PTVRP_LAYERED,878797.0,233,16,0.0031,1034,69,16,20800,52.1303,,,,,,0.0
Instances/Instances 3/rd400_08.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,878797.0,233,16,0.0033,1034,78,16,24677,61.8471,,0,0,1388,0,0.0
Instances/Instances 3/rd400_09.gt,399,10.0,86400.0,PTVRP,842201.0,249,12,0.0023,,,,,,,,,,,
Instances/Instances 3/rd400_09.gt,399,10.0,86400.0,PTVRP_CONT,842201.0,249,12,0.0029,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_09.gt,399,10.0,86400.0,PTVRP_CONT_FIX,842201.0,249,12,0.0024,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_09.gt,399,10.0,86400.0,PTVRP_LAYERED,842201.0,249,12,0.0039,1021,74,12,20926,52.4461,,,,,,0.0
Instances/Instances 3/rd400_09.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,842201.0,249,12,0.0032,1021,83,12,24764,62.0652,,0,0,1402,0,0.0
Instances/Instances 3/rd400_10.gt,399,10.0,86400.0,PTVRP,835330.0,239,14,0.0025,,,,,,,,,,,
Instances/Instances 3/rd400_10.gt,399,10.0,86400.0,PTVRP_CONT,835330.0,239,14,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_10.gt,399,10.0,86400.0,PTVRP_CONT_FIX,835330.0,239,14,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 3/rd400_10.gt,399,10.0,86400.0,PTVRP_LAYERED,835330.0,239,14,0.003,1001,71,15,20739,51.9774,,,,,,0.0
Instances/Instances 3/rd400_10.gt,399,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,835330.0,239,14,0.0033,1001,81,15,24593,61.6366,,0,0,1408,0,0.0
Instances/Instances 3/rl11849_01.gt,11848,10.0,86400.0,PTVRP,NO SOLUTION,,,0.0063,,,,,,,,,,,
Instances/Instances 3/rl11849_01.gt,11848,10.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.3639,,,,,,0,,0,,,
Instances/Instances 3/rl11849_01.gt,11848,10.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0074,,,,,,0,,0,,,
Instances/Instances 3/rl11849_01.gt,11848,10.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0105,,,,,,,,,,,
Instances/Instances 3/rl11849_01.gt,11848,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0133,30018,62,18,188928,15.946,,0,0,4506,0,
Instances/Instances 3/rl11849_02.gt,11848,10.0,86400.0,PTVRP,NO SOLUTION,,,0.006,,,,,,,,,,,
Instances/Instances 3/rl11849_02.gt,11848,10.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.3432,,,,,,0,,0,,,
Instances/Instances 3/rl11849_02.gt,11848,10.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0073,,,,,,0,,0,,,
Instances/Instances 3/rl11849_02.gt,11848,10.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0102,,,,,,,,,,,
Instances/Instances 3/rl11849_02.gt,11848,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0142,30359,66,16,188640,15.9217,,0,0,4398,0,
Instances/Instances 3/rl11849_03.gt,11848,10.0,86400.0,PTVRP,NO SOLUTION,,,0.0063,,,,,,,,,,,
Instances/Instances 3/rl11849_03.gt,11848,10.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.3823,,,,,,0,,0,,,
Instances/Instances 3/rl11849_03.gt,11848,10.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0073,,,,,,0,,0,,,
Instances/Instances 3/rl11849_03.gt,11848,10.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0102,,,,,,,,,,,
Instances/Instances 3/rl11849_03.gt,11848,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.013,30422,61,17,188741,15.9302,,0,0,4385,0,
Instances/Instances 3/rl11849_04.gt,11848,10.0,86400.0,PTVRP,NO SOLUTION,,,0.0062,,,,,,,,,,,
Instances/Instances 3/rl11849_04.gt,11848,10.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.3427,,,,,,0,,0,,,
Instances/Instances 3/rl11849_04.gt,11848,10.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0084,,,,,,0,,0,,,
Instances/Instances 3/rl11849_04.gt,11848,10.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0105,,,,,,,,,,,
Instances/Instances 3/rl11849_04.gt,11848,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0135,30307,73,17,188775,15.9331,,0,0,4436,0,
Instances/Instances 3/rl11849_05.gt,11848,10.0,86400.0,PTVRP,NO SOLUTION,,,0.0061,,,,,,,,,,,
Instances/Instances 3/rl11849_05.gt,11848,10.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.3526,,,,,,0,,0,,,
Instances/Instances 3/rl11849_05.gt,11848,10.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0071,,,,,,0,,0,,,
Instances/Instances 3/rl11849_05.gt,11848,10.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0111,,,,,,,,,,,
Instances/Instances 3/rl11849_05.gt,11848,10.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0136,30645,65,16,189023,15.954,,0,0,4381,0,
